PZZI,GOOG/NASDAQ_PZZI,Pizza Inn Inc.,Food Wholesalers,NASDAQ,5140
QADA,GOOG/NASDAQ_QADA,QAD Inc.,Computer Software,NASDAQ,3579
QADB,GOOG/NASDAQ_QADB,QAD Inc.B,Computer Software,NASDAQ,3579
QBAK,GOOG/NASDAQ_QBAK,Qualstar Corp,Computer Software & Svcs,NASDAQ,3579
QBC,GOOG/AMEX_QBC,Cubic Energy Inc,Petroleum (Producing),AMEX,1300
QCCO,GOOG/NASDAQ_QCCO,QC Holdings Inc.,Financial Svcs. (Div.),NASDAQ,6100
QCOM,GOOG/NASDAQ_QCOM,Qualcomm Inc.,Telecom. Equipment,NASDAQ,4811
QCOR,GOOG/NASDAQ_QCOR,Questcor Pharmaceuticals Inc.,Drug,NASDAQ,2834
QCRH,GOOG/NASDAQ_QCRH,QCR Hldgs Inc,Bank,NASDAQ,6000
QDEL,GOOG/NASDAQ_QDEL,Quidel Corp.,Medical Supplies,NASDAQ,8060
QEP,GOOG/NYSE_QEP,QEP Resources,Natural Gas (Div.),NYSE,4929
QGEN,GOOG/NASDAQ_QGEN,Qiagen N.V,Biotechnology,NASDAQ,2830
QIHU,GOOG/NYSE_QIHU,Qihoo 360 Technology Co Ltd,Internet,NYSE,7370
QKLS,GOOG/NASDAQ_QKLS,QKL Stores Inc.,Retail/Wholesale Food,NASDAQ,5400
QLGC,GOOG/NASDAQ_QLGC,QLogic Corp.,Semiconductor,NASDAQ,3674
QLIK,GOOG/NASDAQ_QLIK,QLIk Technologies Inc,Computer Software/Svcs,NASDAQ,3579
QLT.TO,YAHOO/TSX_QLT_TO,QLT Inc.,Drug,TSX,2834
QLTI,GOOG/NASDAQ_QLTI,QLT Inc.,Drug,NASDAQ,2834
QLTY,GOOG/NASDAQ_QLTY,Quality Distribution Inc,Trucking,NASDAQ,4200
QLYS,GOOG/NASDAQ_QLYS,Qualys Inc,Computer Software,NASDAQ,3579
QMM,GOOG/AMEX_QMM,Quaterra Resources Inc,Metals & Mining (Div.),AMEX,1000
QNST,GOOG/NASDAQ_QNST,QuinStreet Inc,E-Commerce,NASDAQ,7372
QRE,GOOG/NYSE_QRE,QR Energy LP,Petroleum (Producing),NYSE,1300
QRM,GOOG/AMEX_QRM,Quest Rare Minerals Ltd,Metals & Mining (Div.),AMEX,1000
QSFT,GOOG/NASDAQ_QSFT,Quest Software Inc,Computer Software & Svcs,NASDAQ,3579
QSII,GOOG/NASDAQ_QSII,Quality Systems,Computer Software & Svcs,NASDAQ,3579
QTM,GOOG/NYSE_QTM,Quantum Corporation,Computers/Peripherals,NYSE,3573
QTWW,GOOG/NASDAQ_QTWW,Quantum Fuel Sys. Tech Wldwide,Power,NASDAQ,
QUAD,GOOG/NYSE_QUAD,Quad/Graphics Inc,Publishing,NYSE,2700
QUIK,GOOG/NASDAQ_QUIK,QuickLogic Corp,Semiconductor,NASDAQ,3674
R,GOOG/NYSE_R,Ryder System,Trucking/Transp. Leasing,NYSE,4200
RA,GOOG/NYSE_RA,Reckson Associates Realty,R.E.I.T.,NYSE,6720
RAD,GOOG/NYSE_RAD,Rite Aid Corp.,Drugstore,NYSE,5910
RADA,GOOG/NASDAQ_RADA,Radica Games Ltd,Electronics,NASDAQ,3670
RAH,GOOG/NYSE_RAH,Ralcorp Holdings,Food Processing,NYSE,2000
RAI,GOOG/NYSE_RAI,Reynolds American,Tobacco,NYSE,2085
RAIL,GOOG/NASDAQ_RAIL,RailAmerica Inc.,Railroad,NASDAQ,4002
RAS,GOOG/NYSE_RAS,RAIT Financial Trust,R.E.I.T.,NYSE,6720
RATE,GOOG/NYSE_RATE,Bankrate Inc,Financial Svcs. (Div.),NYSE,6100
RAVN,GOOG/NASDAQ_RAVN,Raven Inds.,Diversified Co.,NASDAQ,9913
RAX,GOOG/NYSE_RAX,Rackspace Hosting Inc.,Internet,NYSE,7370
RBA,GOOG/NYSE_RBA,Ritchie Brothers,Industrial Services,NYSE,7300
RBC,GOOG/NYSE_RBC,Regal-Beloit,Machinery,NYSE,3500
RBCAA,GOOG/NASDAQ_RBCAA,Republic Bancorp Inc KY Cl A,Bank,NASDAQ,6000
RBCN,GOOG/NASDAQ_RBCN,Rubicon Technology Inc.,Semiconductor,NASDAQ,3674
RBN,GOOG/NYSE_RBN,Robbins & Myers Inc.,Machinery,NYSE,3500
RBNF,GOOG/NASDAQ_RBNF,Rurban Financial Corp,Bank,NASDAQ,6000
RBPAA,GOOG/NASDAQ_RBPAA,Royal Bancshares of Pa. Inc,Bank,NASDAQ,
RBY,GOOG/AMEX_RBY,Rubicon Minerals Corp,Metals & Mining (Div.),AMEX,1000
RCH.TO,YAHOO/TSX_RCH_TO,Richelieu Hardware Ltd,Furn/Home Furnishings,TSX,2500
RCI,GOOG/NYSE_RCI,Renal Care Group,Medical Services,NYSE,8000
RCII,GOOG/NASDAQ_RCII,Rent A Ctr Inc New,Household Products,NASDAQ,2840
RCKB,GOOG/NASDAQ_RCKB,Rockville Financial Inc.,Thrift,NASDAQ,6120
RCKY,GOOG/NASDAQ_RCKY,Rocky Shoes & Boots  Inc.,Shoe,NASDAQ,3140
RCL,GOOG/NYSE_RCL,Royal Caribbean Cruises,Recreation,NYSE,7900
RCL.TO,YAHOO/TSX_RCL_TO,Ridley Inc.,Food Processing,TSX,2000
RCMT,GOOG/NASDAQ_RCMT,RCM Technologies  Inc.,Industrial Services,NASDAQ,7300
RCON,GOOG/NASDAQ_RCON,Recon Technology Ltd,Oilfield Svcs/Equip.,NASDAQ,3533
RDA,GOOG/NASDAQ_RDA,Reader's Digest,Publishing,NASDAQ,2700
RDC,GOOG/NYSE_RDC,Rowan Cos.,Oilfield Services/Equip.,NYSE,3533
RDCM,GOOG/NASDAQ_RDCM,Radcom Ltd,Computer Software & Svcs,NASDAQ,3579
RDEN,GOOG/NASDAQ_RDEN,Elizabeth Arden Inc,Toiletries/Cosmetics,NASDAQ,
RDI,GOOG/NASDAQ_RDI,Reading International Inc,Diversified Co.,NASDAQ,9913
RDN,GOOG/NYSE_RDN,Radian Group Inc,Financial Svcs. (Div.),NYSE,6100
RDNT,GOOG/NASDAQ_RDNT,RadNet Inc,Medical Services,NASDAQ,8000
RDWR,GOOG/NASDAQ_RDWR,RADWARE Ltd.,Internet,NASDAQ,7370
RDY,GOOG/NYSE_RDY,Dr Reddys Laboratories Limited,Drug,NYSE,2834
RE,GOOG/NYSE_RE,Everest Re Group Ltd.,Insurance (Prop/Casualty,NYSE,6330
RECN,GOOG/NASDAQ_RECN,Resources Connection Inc.,Human Resources,NASDAQ,7363
RECV,GOOG/NASDAQ_RECV,Recovery Energy Inc.,Petroleum (Producing),NASDAQ,1300
REDF,GOOG/NASDAQ_REDF,Rediff.com India Limited,Internet,NASDAQ,7370
REED,GOOG/NASDAQ_REED,Reed's Inc,Beverage,NASDAQ,2080
REFR,GOOG/NASDAQ_REFR,Research Frontiers,Precision Instrument,NASDAQ,3800
REG,GOOG/NYSE_REG,Regency Realty Corp.,R.E.I.T.,NYSE,6720
REGI,GOOG/NASDAQ_REGI,Renaissance Worldwide Inc.,Computer Software & Svcs,NASDAQ,3579
REGN,GOOG/NASDAQ_REGN,Regeneron Pharm.,Medical Supplies,NASDAQ,8060
REIS,GOOG/NASDAQ_REIS,Reis Inc,R.E.I.T.,NASDAQ,6720
RELL,GOOG/NASDAQ_RELL,Richardson Elec.,Electronics,NASDAQ,3670
RELV,GOOG/NASDAQ_RELV,Reliv Intl,Food Processing,NASDAQ,2000
REM,GOOG/NYSE_REM,FTSE Nareit Mort Plus Cp Idx Ishares,Petroleum (Producing),NYSE,1300
REMX,GOOG/AMEX_REMX,Rare Earth/Str Metals ETF Market Vectors,Industrial Services,AMEX,7300
REN,GOOG/NYSE_REN,Resolute Energy Corp,Financial Svcs. (Div.),NYSE,6100
REN.TO,YAHOO/TSX_REN_TO,Renasant Fin'l Partners Ltd,Financial Svcs. (Div.),TSX,6100
RENT,GOOG/NASDAQ_RENT,Rentrak Corp,Entertainment,NASDAQ,7950
RES,GOOG/NYSE_RES,RPC Inc.,Oilfield Services/Equip.,NYSE,3533
RET.TO,YAHOO/TSX_RET_TO,Reitmans (Canada) Ltd.,Retail (Special Lines),TSX,5600
REV,GOOG/NYSE_REV,Revlon Inc. 'A',Household Products,NYSE,2840
REX,GOOG/NYSE_REX,Virexx Medical Corp,Drug,NYSE,2834
REXI,GOOG/NASDAQ_REXI,Resource America Inc.,Financial Svcs. (Div.),NASDAQ,6100
REXX,GOOG/NASDAQ_REXX,Rex Energy Corp,Petroleum (Producing),NASDAQ,1300
RF,GOOG/NYSE_RF,Regions Financial,Bank,NYSE,
RFIL,GOOG/NASDAQ_RFIL,RF Inds Ltd,Telecom. Equipment,NASDAQ,4811
RFMD,GOOG/NASDAQ_RFMD,RF Micro Devices,Wireless Networking,NASDAQ,7380
RFP,GOOG/NYSE_RFP,Resolute Forest Products.,Paper/Forest Products,NYSE,2600
RFP.TO,YAHOO/TSX_RFP_TO,Riverside Forest Products,Paper & Forest Products,TSX,2600
RGA,GOOG/NYSE_RGA,Reinsurance Group,Insurance (Life),NYSE,6310
RGC,GOOG/NYSE_RGC,Regal Entertainment Group,Entertainment,NYSE,
RGCO,GOOG/NASDAQ_RGCO,RGC Resources Inc,Natural Gas (Distrib.),NASDAQ,4920
RGDX,GOOG/NASDAQ_RGDX,Response Genetics Inc,Drug,NASDAQ,2834
RGEN,GOOG/NASDAQ_RGEN,Repligen Corp.,Medical Services,NASDAQ,8000
RGLD,GOOG/NASDAQ_RGLD,Royal Gold,Gold/Silver Mining,NASDAQ,1041
RGLS,GOOG/NASDAQ_RGLS,Regulus Therapeutics LLC,Biotechnology,NASDAQ,2830
RGP,GOOG/NYSE_RGP,Regency Energy Partners LP,Oilfield Svcs/Equip.,NYSE,3533
RGR,GOOG/NYSE_RGR,Sturm Ruger & Co.,Recreation,NYSE,7900
RGS,GOOG/NYSE_RGS,RGS Energy Group,Electric Utility (East),NYSE,4911
RH,GOOG/NYSE_RH,Rottlund Inc,Homebuilding,NYSE,1521
RHI,GOOG/NYSE_RHI,Robert Half Int'l,Industrial Services,NYSE,7300
RHP,GOOG/NYSE_RHP,Ryman Hospitality,Hotel/Gaming,NYSE,7000
RHT,GOOG/NYSE_RHT,Right Management,Human Resources,NYSE,
RIC.TO,YAHOO/TSX_RIC_TO,Richmont Mines,Gold/Silver Mining,TSX,1041
RICK,GOOG/NASDAQ_RICK,Rick's Cabaret Intl,Restaurant,NASDAQ,5812
RIG,GOOG/NYSE_RIG,Transocean Sedco Forex,Oilfield Services/Equip.,NYSE,3533
RIGL,GOOG/NASDAQ_RIGL,Rigel Pharmaceuticals Inc,Drug,NASDAQ,2834
RIMG,GOOG/NASDAQ_RIMG,Rimage Corp.,Computer Software & Svcs,NASDAQ,3579
RIMM,GOOG/NASDAQ_RIMM,Research in Motion Ltd,Wireless Networking,NASDAQ,7380
RIO,GOOG/NYSE_RIO,Companhia Vale do Rio Doce,Metals & Mining (Div.),NYSE,1000
RITT,GOOG/NASDAQ_RITT,RIT Technolgies Ltd,Foreign Telecom.,NASDAQ,4812
RIVR,GOOG/NASDAQ_RIVR,River Valley Bancorp,Bank (Midwest),NASDAQ,6001
RJET,GOOG/NASDAQ_RJET,Republic Airlines Holdings Inc,Air Transport,NASDAQ,4510
RJF,GOOG/NYSE_RJF,Raymond James Fin'l,Securities Brokerage,NYSE,6210
RJI,GOOG/AMEX_RJI,Rogers Commodity ETN Elements,Retail (Special Lines),AMEX,5600
RKT,GOOG/NYSE_RKT,Rock-Tenn 'A',Packaging & Container,NYSE,2640
RKUS,GOOG/NYSE_RKUS,Ruckos Wireless Inc,Wireless Networking,NYSE,7380
RL,GOOG/NYSE_RL,Polo Ralph Lauren `A`,Apparel,NYSE,2300
RLD,GOOG/NYSE_RLD,RealD Inc,Entertainment Tech,NYSE,3663
RLGT,GOOG/AMEX_RLGT,Radiant Logistics,Air Transport,AMEX,4510
RLGY,GOOG/NYSE_RLGY,Realogy Holdings Corp.,Property Management,NYSE,6510
RLH,GOOG/NYSE_RLH,Red Lion Hotels Corp,Hotel/Gaming,NYSE,7000
RLI,GOOG/NYSE_RLI,RLI Corp.,Insurance (Prop/Casualty,NYSE,6330
RLOC,GOOG/NASDAQ_RLOC,ReachLocal Inc,E-Commerce,NASDAQ,7372
RLOG,GOOG/NASDAQ_RLOG,Rand Logistics Inc,Maritime,NASDAQ,4400
RM,GOOG/NYSE_RM,Regional Management Corp.,Financial Svcs. (Div.),NYSE,6100
RMBS,GOOG/NASDAQ_RMBS,Rambus Inc.,Semiconductor,NASDAQ,3674
RMCF,GOOG/NASDAQ_RMCF,Rocky Mountain Choc Factory,Food Processing,NASDAQ,2000
RMD,GOOG/NYSE_RMD,ResMed Inc.,Medical Supplies,NYSE,8060
RMKR,GOOG/NASDAQ_RMKR,Rainmaker Systems Inc,Computer Software & Svcs,NASDAQ,3579
RMTI,GOOG/NASDAQ_RMTI,Rockwell Medical Tech,Medical Supplies,NASDAQ,8060
RMTR,GOOG/NASDAQ_RMTR,Ramtron International Corp.,Semiconductor,NASDAQ,3674
RNDY,GOOG/NYSE_RNDY,Roundy's Inc.,Retail/Wholesale Food,NYSE,5400
RNET,GOOG/NASDAQ_RNET,RigNet Inc,Telecom. Services,NASDAQ,4890
RNF,GOOG/NYSE_RNF,Rentech Nitrogen Partners LP,Chemical (Diversified),NYSE,2813
RNIN,GOOG/NASDAQ_RNIN,Wireless Ronin Tech Inc,Computer Software/Svcs,NASDAQ,3579
RNN,GOOG/AMEX_RNN,Rexahn Pharmaceuticals,Drug,AMEX,2834
RNO,GOOG/NYSE_RNO,Rhino Resource Partners LP,Coal,NYSE,1220
RNR,GOOG/NYSE_RNR,RenaissanceRe Hldgs Ltd,Insurance (Prop/Casualty,NYSE,6330
RNST,GOOG/NASDAQ_RNST,Renasant Corp.,Bank,NASDAQ,6000
RNWK,GOOG/NASDAQ_RNWK,RealNetworks  Inc.,Internet,NASDAQ,7370
ROC,GOOG/NYSE_ROC,Rockwood Holdings Inc,Chemical (Diversified),NYSE,2813
ROCK,GOOG/NASDAQ_ROCK,Gibraltar Steel,Steel (Integrated),NASDAQ,3312
ROCM,GOOG/NASDAQ_ROCM,Rochester Medical,Medical Supplies,NASDAQ,8060
ROG,GOOG/NYSE_ROG,Rogers Corp.,Electronics,NYSE,3670
ROIA,GOOG/NASDAQ_ROIA,Radio One Inc,Entertainment,NASDAQ,7950
ROIAK,GOOG/NASDAQ_ROIAK,Radio One 'D',Entertainment,NASDAQ,7950
ROIC,GOOG/NASDAQ_ROIC,Retail Opportunity Inv. Corp,R.E.I.T.,NASDAQ,6720
ROK,GOOG/NYSE_ROK,Rockwell Int'l,Electrical Equipment,NYSE,3600
ROL,GOOG/NYSE_ROL,Rollins  Inc.,Industrial Services,NYSE,7300
ROLL,GOOG/NASDAQ_ROLL,RBC Bearings Inc,Metal Fabricating,NASDAQ,3400
ROMA,GOOG/NASDAQ_ROMA,Roma Financial Corp,Thrift,NASDAQ,6120
ROP,GOOG/NYSE_ROP,Roper Inds.,Machinery,NYSE,3500
ROSE,GOOG/NASDAQ_ROSE,Rosetta Resources Inc,Petroleum (Producing),NASDAQ,1300
ROSG,GOOG/NASDAQ_ROSG,Rosetta Genomics Ltd.,Drug,NASDAQ,2834
ROST,GOOG/NASDAQ_ROST,Ross Stores,Retail (Special Lines),NASDAQ,5600
ROVI,GOOG/NASDAQ_ROVI,Rovi Corp.,Entertainment Tech,NASDAQ,3663
ROX,GOOG/AMEX_ROX,Castle Brands,Beverage (Alcoholic),AMEX,2082
ROYL,GOOG/NASDAQ_ROYL,Royale Energy Inc,Petroleum (Producing),NASDAQ,1300
RP,GOOG/NASDAQ_RP,RealPage Inc,Computer Software/Svcs,NASDAQ,3579
RPI,GOOG/AMEX_RPI,Roberts Realty Investors,R.E.I.T.,AMEX,6720
RPM,GOOG/NYSE_RPM,RPM  Inc.,Chemical (Specialty),NYSE,2820
RPRX,GOOG/NASDAQ_RPRX,Repros Therapeutics Inc,Drug,NASDAQ,2834
RPT,GOOG/NYSE_RPT,Ramco-Gershenson Pptys,R.E.I.T.,NYSE,6720
RPTP,GOOG/NASDAQ_RPTP,Raptor Pharmaceutical Corp,Drug,NASDAQ,2834
RPXC,GOOG/NASDAQ_RPXC,RPX Corporation,Industrial Services,NASDAQ,7300
RRC,GOOG/NYSE_RRC,Range Resources Corp.,Petroleum (Producing),NYSE,1300
RRD,GOOG/NASDAQ_RRD,Donnelley (R.R) & Sons,Publishing,NASDAQ,2700
RRGB,GOOG/NASDAQ_RRGB,Red Robin Gourmet Burgers,Restaurant,NASDAQ,
RRMS,GOOG/NYSE_RRMS,Rose Rock Midstream LP,Petroleum (Producing),NYSE,1300
RRST,GOOG/NASDAQ_RRST,RRSat Global Com. Network Ltd,Telecom. Services,NASDAQ,4810
RRTS,GOOG/NYSE_RRTS,Roadrunner Trans Systems Inc,Trucking,NYSE,4200
RS,GOOG/NYSE_RS,Reliance Steel & Alum,Metal Fabricating,NYSE,3400
RSE,GOOG/NYSE_RSE,Rouse Co.,R.E.I.T.,NYSE,6720
RSG,GOOG/NYSE_RSG,Republic Services,Environmental,NYSE,4953
RSH,GOOG/NYSE_RSH,RadioShack Corp.,Retail (Special Lines),NYSE,5600
RSOL,GOOG/NASDAQ_RSOL,Real Goods Solar Inc,Power,NASDAQ,4900
RST,GOOG/NYSE_RST,Boca Resorts Inc,Entertainment,NYSE,7950
RSTI,GOOG/NASDAQ_RSTI,Rofin-Sinar Tech,Electrical Equipment,NASDAQ,3600
RSYS,GOOG/NASDAQ_RSYS,RadiSys Corp,Computer & Peripherals,NASDAQ,3573
RT,GOOG/NYSE_RT,Ryerson Tull,Steel (General),NYSE,3311
RTEC,GOOG/NASDAQ_RTEC,Rudolph Technologies Inc,Semiconductor,NASDAQ,3674
RTI,GOOG/NYSE_RTI,RTI Intl Metals Inc,Metals & Mining (Div.),NYSE,1000
RTIX,GOOG/NASDAQ_RTIX,Regeneration Technologies Inc,Biotechnology,NASDAQ,2830
RTK,GOOG/AMEX_RTK,Rentech,Natural Gas (Div.),AMEX,
RTLX,GOOG/NASDAQ_RTLX,Retalix Ltd.,Computer Software/Svcs,NASDAQ,3579
RTN,GOOG/NYSE_RTN,Raytheon Co.,Aerospace/Defense,NYSE,3720
RUE,GOOG/NASDAQ_RUE,rue21 Inc,Apparel,NASDAQ,2300
RUS.TO,YAHOO/TSX_RUS_TO,Russel Metals Inc.,Diversified Co.,TSX,9913
RUSHA,GOOG/NASDAQ_RUSHA,Rush Enterprises Inc.,Auto & Truck,NASDAQ,
RUSHB,GOOG/NASDAQ_RUSHB,Rush Enterprises Inc,Retail (Special Lines),NASDAQ,
RUSS,GOOG/AMEX_RUSS,Russia Bear 3X Direxion,Educational Services,AMEX,8299
RUTH,GOOG/NASDAQ_RUTH,Ruth's Chris Steak House Inc.,Restaurant,NASDAQ,5812
RVBD,GOOG/NASDAQ_RVBD,Riverbed Technology Inc,Computers/Peripherals,NASDAQ,3573
RVLT,GOOG/NASDAQ_RVLT,Revolution Lighting Tech. Inc,Electrical Equipment,NASDAQ,3600
RVM,GOOG/AMEX_RVM,Revett Minerals Inc,Precious Metals,AMEX,1041
RVP,GOOG/AMEX_RVP,Retractable Technologies,Medical Services,AMEX,8000
RVR,GOOG/AMEX_RVR,White River Capital,Financial Svcs. (Div.),AMEX,6100
RVSB,GOOG/NASDAQ_RVSB,Riverview Bancorp Inc,Thrift,NASDAQ,6120
RVT,GOOG/NYSE_RVT,Royce Value Trust,Investment Co.,NYSE,6730
RWC,GOOG/AMEX_RWC,Relm Wireless Corp.,Wireless Networking,AMEX,7380
RWT,GOOG/NYSE_RWT,Redwood Trust Inc,R.E.I.T.,NYSE,6720
RXN,GOOG/NYSE_RXN,Rexnord Corp.,Machinery,NYSE,3500
RY.TO,YAHOO/TSX_RY_TO,Royal Bank of Canada,Bank (Canadian),TSX,6081
RYL,GOOG/NYSE_RYL,Ryland Group,Homebuilding,NYSE,1521
RYN,GOOG/NYSE_RYN,Rayonier Inc.,Paper & Forest Products,NYSE,2600
S,GOOG/NYSE_S,Sears  Roebuck,Retail Store,NYSE,5300
S.TO,YAHOO/TSX_S_TO,Sherritt Intl Corp,Metals & Mining (Div.),TSX,1000
SA,GOOG/NYSE_SA,Stage II Apparel,Apparel,NYSE,2300
SAAS,GOOG/NASDAQ_SAAS,inContact Inc,Internet,NASDAQ,7370
SABA,GOOG/NASDAQ_SABA,SABA Software Inc,Internet,NASDAQ,7370
SAFM,GOOG/NASDAQ_SAFM,Sanderson Farms,Food Processing,NASDAQ,2000
SAFT,GOOG/NASDAQ_SAFT,Safety Insurance Group Inc,Insurance (Prop/Cas.),NASDAQ,
SAH,GOOG/NYSE_SAH,Sonic Automotive,Retail (Special Lines),NYSE,5600
SAI,GOOG/NYSE_SAI,Security Assoc Inc,Industrial Services,NYSE,7300
SAIA,GOOG/NASDAQ_SAIA,Saia Inc,Trucking,NASDAQ,4200
SAL,GOOG/AMEX_SAL,Salisbury Bancorp,Bank,AMEX,6000
SALM,GOOG/NASDAQ_SALM,Salem Communications Corp,Entertainment,NASDAQ,7950
SAM,GOOG/NYSE_SAM,Boston Beer 'A',Beverage (Alcoholic),NYSE,2082
SAN,GOOG/NYSE_SAN,Banco Santander Chile SA,Bank (Foreign),NYSE,
SANM,GOOG/NASDAQ_SANM,Sanmina Corp.,Electronics,NASDAQ,3670
SANW,GOOG/NASDAQ_SANW,S&W Seed Company,Food Processing,NASDAQ,2000
SAP,GOOG/NYSE_SAP,SAP AG,Computer Software & Svcs,NYSE,3579
SAP.TO,YAHOO/TSX_SAP_TO,Saputo Inc,Food Processing,TSX,2000
SAPE,GOOG/NASDAQ_SAPE,Sapient Corp.,Internet,NASDAQ,7370
SARA,GOOG/AMEX_SARA,Saratoga Res Inc,Petroleum (Producing),AMEX,1300
SASR,GOOG/NASDAQ_SASR,Sandy Spring Bancorp Inc,Bank,NASDAQ,6000
SATC,GOOG/NASDAQ_SATC,SatCon Technololgy,Aerospace/Defense,NASDAQ,3720
SATS,GOOG/NASDAQ_SATS,EchoStar Corp.,Cable TV,NASDAQ,4840
SAVB,GOOG/NASDAQ_SAVB,Savannah BanCorp. Inc.,Bank,NASDAQ,6000
SAVE,GOOG/NASDAQ_SAVE,Spirit Airlines,Air Transport,NASDAQ,4510
SB,GOOG/NYSE_SB,Safe Bulkers Inc,Maritime,NYSE,4400
SBAC,GOOG/NASDAQ_SBAC,SBA Communications Corp,Telecom. Services,NASDAQ,4810
SBB,GOOG/AMEX_SBB,Short Smallcap 600 Proshares,Bank,AMEX,6000
SBBX,GOOG/NASDAQ_SBBX,Sussex Bancorp,Bank,NASDAQ,6000
SBCF,GOOG/NASDAQ_SBCF,Seacoast Bk. Fla 'A',Bank,NASDAQ,
SBGI,GOOG/NASDAQ_SBGI,Sinclair Broadcast,Entertainment,NASDAQ,7950
SBH,GOOG/NYSE_SBH,Sally Beauty Holdings Inc,Retail (Special Lines),NYSE,5600
SBLK,GOOG/NASDAQ_SBLK,Seabulk Int'l,Maritime,NASDAQ,4400
SBNY,GOOG/NASDAQ_SBNY,Signature Bank,Bank,NASDAQ,6000
SBR,GOOG/NYSE_SBR,Sabine Royalty Trust,Petroleum (Producing),NYSE,1300
SBRA,GOOG/NASDAQ_SBRA,Sabra Healthcare REIT Inc.,Medical Services,NASDAQ,8000
SBSA,GOOG/NASDAQ_SBSA,Spanish Broadcasting Sys. Inc.,Entertainment,NASDAQ,7950
SBSI,GOOG/NASDAQ_SBSI,Southside Bancshares Inc.,Bank,NASDAQ,6000
SBUX,GOOG/NASDAQ_SBUX,Starbucks Corp.,Restaurant,NASDAQ,5812
SBX,GOOG/NYSE_SBX,Seabright Insurance Hldgs,Insurance (Prop/Cas.),NYSE,6330
SC.TO,YAHOO/TSX_SC_TO,Shoppers Drug Mart Corp,Pharmacy Services,TSX,5910
SCBT,GOOG/NASDAQ_SCBT,SCBT Financial Corp,Bank,NASDAQ,6000
SCC,GOOG/AMEX_SCC,Ultrashort Consumer Services Proshares,Retail (Special Lines),AMEX,5600
SCC.TO,YAHOO/TSX_SCC_TO,Sears Canada Inc.,Retail Store,TSX,5300
SCCO,GOOG/NYSE_SCCO,Southern Copper,Metals & Mining (Div.),NYSE,1000
SCEI,GOOG/NASDAQ_SCEI,Sino Clean Energy Inc,Power,NASDAQ,4900
SCG,GOOG/NYSE_SCG,SCANA Corp.,Electric Utility (East),NYSE,4911
SCHL,GOOG/NASDAQ_SCHL,Scholastic Corp.,Publishing,NASDAQ,2700
SCHN,GOOG/NASDAQ_SCHN,Schnitzer Steel Inds 'A',Steel (General),NASDAQ,3311
SCHS,GOOG/NASDAQ_SCHS,School Specialty Inc,Retail (Special Lines),NASDAQ,5600
SCHW,GOOG/NYSE_SCHW,Schwab (Charles),Securities Brokerage,NYSE,6210
SCI,GOOG/NYSE_SCI,SCI Systems,Electronics,NYSE,3670
SCIL,GOOG/NASDAQ_SCIL,Scientific Learning Corp,Educational Services,NASDAQ,8299
SCL,GOOG/NYSE_SCL,Stepan Company,Chemical (Specialty),NYSE,2820
SCLN,GOOG/NASDAQ_SCLN,SciClone Pharm.,Drug,NASDAQ,2834
SCM,GOOG/NYSE_SCM,Swisscom AG,Foreign Telecom.,NYSE,4812
SCMF,GOOG/NASDAQ_SCMF,Southern Community Finl Corp,Bank,NASDAQ,6000
SCMP,GOOG/NASDAQ_SCMP,Sucampo Pharmaceuticals Inc,Drug,NASDAQ,2834
SCMR,GOOG/NASDAQ_SCMR,Sycamore Networks,Telecom. Equipment,NASDAQ,4811
SCOK,GOOG/NASDAQ_SCOK,SinoCoking Coal and Coke Chem,Internet,NASDAQ,7370
SCON,GOOG/NASDAQ_SCON,Superconductor Tech.,Electrical Equipment,NASDAQ,3600
SCOR,GOOG/NASDAQ_SCOR,Syncor Int'l,Medical Services,NASDAQ,8000
SCR,GOOG/NYSE_SCR,Simcere Pharmaceutical Group,Drug,NYSE,2834
SCS,GOOG/NYSE_SCS,Steelcase  Inc 'A',Furn./Home Furnishings,NYSE,2500
SCSC,GOOG/NASDAQ_SCSC,Scansource Inc,Computer Software & Svcs,NASDAQ,3579
SCSS,GOOG/NASDAQ_SCSS,Select Comfort Corp,Furn./Home Furnishings,NASDAQ,2500
SCTY,GOOG/NASDAQ_SCTY,Solarcity Corporation,Power,NASDAQ,4900
SCU,GOOG/NYSE_SCU,Storm Cat Energy Corp,Petroleum (Producing),NYSE,1300
SCVL,GOOG/NASDAQ_SCVL,Shoe Carnival,Shoe,NASDAQ,3140
SCX,GOOG/NYSE_SCX,Starrett (L.S.),Machinery,NYSE,3500
SD,GOOG/NYSE_SD,SandRidge Energy Inc,Petroleum (Producing),NYSE,1300
SDBT,GOOG/NASDAQ_SDBT,SoundBite Communications Inc,Computer Software/Svcs,NASDAQ,3579
SDI.TO,YAHOO/TSX_SDI_TO,Spectral Diagnostics,Medical Supplies,TSX,8060
SDIX,GOOG/NASDAQ_SDIX,Strategic Diagnostics,Environmental,NASDAQ,4953
SDLP,GOOG/NYSE_SDLP,Seadrill Partners LLC,Oilfield Svcs/Equip.,NYSE,3533
SDRL,GOOG/NYSE_SDRL,Seadrill Ltd.,Oilfield Svcs/Equip.,NYSE,3533
SDS,GOOG/NYSE_SDS,Ultrashort S&P 500 Proshares,Computer Software & Svcs,NYSE,3579
SDT,GOOG/NYSE_SDT,Sandridge Mississippian Tr. 1,Petroleum (Producing),NYSE,1300
SE,GOOG/NYSE_SE,7-Eleven  Inc.,Grocery,NYSE,5400
